6970|"APTOS, CA"|"USA"
6971|"Michigan"|"USA"
6972|"Riverhead, NY"|"USA"
6973|"United States, I ship anywhere!"|"USA"
6974|"Central Florida"|"USA"
6975|"braithwaite, louisiana"|"USA"
6976|"Ft. Lauderdale, Florida"|"USA"
6977|"Wilkes-Barre, PA"|"USA"
6978|"Naples, Italy"|"Italy"
6979|"prov qc"|"Canada"
6980|"Buffalo,Mo."|"USA"
6981|"Rochester,NY"|"USA"
6982|"Mount Pleasant MI"|"USA"
6983|"Hull, England"|"United Kingdom"
6984|"Star Findings, N.Y, N.Y. 10013"|"USA"
6985|"Christina"|"USA"
6986|"S.E. Wisconsin"|"USA"
6987|"Petersburg"|"USA"
6988|"THE BIG APPLE"|"USA"
6989|"In God We Trust.......United We Stand"|"USA"
6990|"United States"|"USA"
6991|"Cypress TX"|"USA"
6992|"New York!"|"USA"
6993|"STRASBURG,PA"|"USA"
6994|"S.E.WI"|"USA"
6995|"Spudland"|"USA"
6996|"SNOWY IDAHO"|"USA"
6997|"anoka, mn"|"USA"
6998|"Near Knoxville TN"|"USA"
6999|"AB."|"Canada"
7000|"Brand New DVD's For Less!"|"USA"
7001|"PA (Residents Pay 6% Sales Tax)"|"USA"
7002|"The Aloha State"|"USA"
7003|"81541 M_nchen"|"Germany"
7004|"LIL' FARM IN OKLAHOMA"|"USA"
7005|"Queen City"|"USA"
7006|"Jacksonville,Fl."|"USA"
7007|"Curlew,WA"|"USA"
7008|"Fort Blackmore, VA"|"USA"
7009|"Munfordville, KY 42765"|"USA"
7010|"Goffstown NH"|"USA"
7011|"phoenix, AZ"|"USA"
7012|"The Great NORTHEAST"|"USA"
7013|"See My Other Auctions"|"Hong Kong"
7014|"Laguna Vista Tx"|"USA"
7015|"Circus City Capitol"|"USA"
7016|"OTHER AUCTIONS TOO"|"USA"
7017|"Petaluma, Calif."|"USA"
7018|"South Ohio"|"USA"
7019|"LONE STAR STATE TEXAS"|"USA"
7020|"ARGY'S COLLECTABLES;Winnipeg,Manitoba"|"Canada"
7021|"Decazeville"|"France"
7022|"Alvin, Tx"|"USA"
7023|"Paypal only please to Kaseysmakeup@aol.com"|"USA"
7024|"hickory nc"|"USA"
7025|"Birmingham, Alabama"|"USA"
7026|"Loveland, Colorado"|"USA"
7027|"Slippery Rock"|"USA"
7028|"PANTYHOSE CAPITAL OF CANADA Kit, Ontario"|"Canada"
7029|"Monterey Ca"|"USA"
7030|"PLEASE VISIT MY OTHER AUCTIONS!!!"|"USA"
7031|"The Beautiful Jersey Shore"|"USA"
7032|"Hudson New York"|"USA"
7033|"Park Forest"|"USA"
7034|"U.P. Michigan"|"USA"
7035|"The Phattest Gear"|"USA"
7036|"Boardman, Ohio"|"USA"
7037|"N. Calif."|"USA"
7038|"Moose Jaw ,Sask."|"Canada"
7039|"Barberton"|"USA"
7040|"JACKSONVILLE, FLORIDA"|"USA"
7041|"Kirkland, WA Happy HO-HO-HOlidays!"|"USA"
7042|"on"|"Canada"
7043|"Dutchess County"|"USA"
7044|"CARSON'S CLOSET"|"USA"
7045|"WEST HOLLYWOOD CA 90069"|"USA"
7046|"medford, nj"|"USA"
7047|"Chino Hills, CA"|"USA"
7048|"Tar Heel State"|"USA"
7049|"Capitan, New Mexico"|"USA"
7050|"Council Bluffs, IA"|"USA"
7051|"Sugar Land, Texas"|"USA"
7052|"the midlands"|"United Kingdom"
7053|"The Garden Spot of the World -- Brooklyn USA!"|"USA"
7054|"CEDAR RAPIDS,IOWA"|"USA"
7055|"Central Lower Peninsula of Michigan"|"USA"
7056|"Vancouver, Washington"|"USA"
7057|"Hatfield"|"USA"
7058|"IRVING, TX"|"USA"
7059|"Ames, IA"|"USA"
7060|"Mass."|"USA"
7061|"Southern Indiana"|"USA"
7062|"morris, il"|"USA"
7063|"CHICAGO BURBS"|"USA"
7064|"Great Christmas Gift"|"USA"
7065|"Decatur, Illinois"|"USA"
7066|"Happy To Combine Shipping!"|"USA"
7067|"Suburbs of Chicago"|"USA"
7068|"DALLAS"|"USA"
7069|"GREAT FOR THE COLLECTOR!!"|"USA"
7070|"For Your Hair"|"USA"
7071|"Norwich"|"USA"
7072|"Spring Hill,FL"|"USA"
7073|"MILANO"|"Italy"
7074|"Sofia"|"Bulgaria"
7075|"ROSEBURG, OREGON"|"USA"
7076|"jpweddings"|"USA"
7077|"Camden, Maine"|"USA"
7078|"GRANNY'S"|"USA"
7079|"Inver Grove Hgts MN"|"USA"
7080|"3700 Hwy 25E"|"USA"
7081|"Puy de D_me"|"France"
7082|"Sandy, UT"|"USA"
7083|"The Bluffs of the Mighty Mississippi"|"USA"
7084|"Daytona Beach, Fla"|"USA"
7085|"GOD BLESS US ALL!!"|"USA"
7086|"ID"|"USA"
7087|"san pedro,ca"|"USA"
7088|"Where the West Begins"|"USA"
7089|"Rochester NY 14607"|"USA"
7090|"near Vancouver, BC"|"Canada"
7091|"Movies, USA"|"USA"
7092|"Northern California"|"USA"
7093|"Ormond Beach, FL"|"USA"
7094|"Long Beach"|"USA"
7095|"AR"|"USA"
7096|"FALL RIVER, MA"|"USA"
7097|"Garrettsville, Ohio"|"USA"
7098|"On the edge of America,South Carolina"|"USA"
7099|"lititz"|"USA"
7100|"Mars Hill"|"USA"
7101|"San Bernardino, Ca"|"USA"
7102|"Northwest Indiana"|"USA"
7103|"Norwich"|"United Kingdom"
7104|"MILLSTADT, IL"|"USA"
7105|"Broken Arrow, OK"|"USA"
7106|"PAYPAL ACCEPTED!!!! GOD BLESS AMERICA"|"USA"
7107|"NEW YORK UNITED"|"USA"
7108|"Key West fl"|"USA"
7109|"Dallas-Fort Worth"|"USA"
7110|"twuen wan"|"Hong Kong"
7111|"Sunny Tennessee"|"USA"
7112|"Pace, FL"|"USA"
7113|"Baltimore,Md."|"USA"
7114|"sf"|"USA"
7115|"North Shore Gifts And More"|"USA"
7116|"Albuquerque,New Mexico"|"USA"
7117|"WI"|"USA"
7118|"Fulton, Ca."|"USA"
7119|"Aurora, CO"|"USA"
7120|"fort smith, AR"|"USA"
7121|"Combine Shipping & Handling : )"|"USA"
7122|"Hayward, CA"|"USA"
7123|"Beautfiul Catskill Mountains N.Y."|"USA"
7124|"Fort Wayne, In"|"USA"
7125|"Western, MA"|"USA"
7126|"*My Closet In East Texas Baby!!!*"|"USA"
7127|"Hills of VT"|"USA"
7128|"UPSTATE NY"|"USA"
7129|"PORTLAND 97202"|"USA"
7130|"Bokchito, OK"|"USA"
7131|"West Lafayette, IN"|"USA"
7132|"TN. (CLICK ON VIEW MY OTHER AUCTIONS)"|"USA"
7133|"Riverview"|"USA"
7134|"Great Ebay Bargains from Alaska!"|"USA"
7135|"BALLOON CAPITAL OF THE WORLD"|"USA"
7136|"Texas (PS)"|"USA"
7137|"Colorado"|"USA"
7138|"UCONN HUSKIES"|"USA"
7139|"Colorado Springs"|"USA"
7140|"Oshkosh"|"USA"
7141|"Saginaw, Michigan"|"USA"
7142|"Florissant, MO"|"USA"
7143|"Decatur, Il"|"USA"
7144|"hickville"|"Canada"
7145|"Gerry, NY 14740"|"USA"
7146|"MORE HOT TOYS-WE COMBINE SHIPPING FOR YOU"|"USA"
7147|"Texas, USA"|"USA"
7148|"DAYTON"|"USA"
7149|"Planet Rock"|"USA"
7150|"LAND OF THE FREE!!"|"USA"
7151|"Hurlburt Fld AFB"|"USA"
7152|"Cleveland Ohio"|"USA"
7153|"Use PAYPAL for FAST shipping"|"USA"
7154|"Lynchburg, VA"|"USA"
7155|"Eastern NC"|"USA"
7156|"Staten Island, NY"|"USA"
7157|"Bardstown, KY"|"USA"
7158|"texoma"|"USA"
7159|"Hyden, KY"|"USA"
7160|"San Mateo, CA"|"USA"
7161|"Brownstown IN"|"USA"
7162|"Eielson AFB, AK."|"USA"
7163|"PAY PAL ACCEPTED"|"USA"
7164|"SAN DIEGO, CA"|"USA"
7165|"Hammond Indiana"|"USA"
7166|"New Jersey Tri-State area"|"USA"
7167|"St. Paul, Minnesota"|"USA"
7168|"FREE S&H FOR BUY IT NOW USERS"|"USA"
7169|"THE CITY THAT NEVER SLEEPS"|"USA"
7170|"Hendersonville, TN"|"USA"
7171|"FREE SHIPPING"|"USA"
7172|"Akron, Oh"|"USA"
7173|"Buffalo,NY"|"USA"
7174|"Below the snow in beautiful Minnesnowta"|"USA"
7175|"Niederoesterreich"|"Austria"
7176|"Pccific Northwest"|"USA"
7177|"Arlington"|"USA"
7178|"~~I MET THE WIZARD TODAY~~"|"USA"
7179|"omgeving Utrecht"|"Netherlands"
7180|"Davis CA"|"USA"
7181|"Middle of America"|"USA"
7182|"Hatboro, PA"|"USA"
7183|"MONTROSE"|"USA"
7184|"PARRISH, FL"|"USA"
7185|"usa"|"USA"
7186|"N. Caldwell, NJ"|"USA"
7187|"A&M, TX"|"USA"
7188|"jet city"|"USA"
7189|"North Plainfield, N.J."|"USA"
7190|"Berlin"|"Germany"
7191|"NJ/MC Comics (732)238-5969"|"USA"
7192|"East Norwich, NY"|"USA"
7193|"I love New York"|"USA"
7194|"See my other auctions for more La Perla!"|"USA"
7195|"Ashevile, NC"|"USA"
7196|"Montclair, NJ"|"USA"
7197|"HUTCHINSON"|"USA"
7198|"Warwick, Rhode Island"|"USA"
7199|"SMOKE & PET FREE HOME"|"USA"
7200|"Moses lake"|"USA"
7201|"***Paypal***Billpoint***"|"USA"
7202|"MIAMI"|"USA"
7203|"Atlanta, Ga"|"USA"
7204|"central pa"|"USA"
7205|"USA USA"|"USA"
7206|"uPstate New York"|"USA"
7207|"Mill Valley, CA"|"USA"
7208|"Calgary"|"Canada"
7209|"Astoria"|"USA"
7210|"Melbourne, Australia"|"Australia"
7211|"ORANGEVALE,CA"|"USA"
7212|"OMAHA,NEBRASKA"|"USA"
7213|"Woodland Hills"|"USA"
7214|"FL"|"USA"
7215|"Super *SEXY* Clothes for *GLAMOROUS* Women!"|"USA"
7216|"North Pole"|"USA"
7217|"A loving Home"|"USA"
7218|"The Great Pacific Northwest"|"USA"
7219|"We Ship Worldwide!"|"USA"
7220|"St. John"|"USA"
7221|"Toluca Lake, CA"|"USA"
7222|"Missouri"|"USA"
7223|"Toronto, OS"|"Canada"
7224|"ALABAMA - I COMBINE SHIPMENTS!!!"|"USA"
7225|"THE PEACH STATE"|"USA"
7226|"Brazos River"|"USA"
7227|"Rainy Northwest"|"USA"
7228|"HAINESVILLE, IL"|"USA"
7229|"Madison's Overstuffed Closet!!"|"USA"
7230|"S.E. MICHIGAN"|"USA"
7231|"St. Marys, PA"|"USA"
7232|"SEATTLE"|"USA"
7233|"LaLaLand"|"USA"
7234|"Land of the Free!!"|"USA"
7235|"North Pole Annex"|"USA"
7236|"Brownstown, Michigan"|"USA"
7237|"smoke free home"|"Canada"
7238|"Fabulous!"|"USA"
7239|"the suburbs"|"USA"
7240|"JESUS IS THE REASON FOR THE SEASON!!"|"USA"
7241|"SPOKANE VALLEY"|"USA"
7242|"Reg AIRMAIL $10.00 only!!"|"Hong Kong"
7243|"I ADD NEW TOMMY BAHAMA, EARL, DIESEL WACOAL A"|"USA"
7244|"FiTnEsScRaZy"|"USA"
7245|"AMHERST"|"USA"
7246|"So. Calif."|"USA"
7247|"LAKELAND"|"USA"
7248|"HEART"|"USA"
7249|"miami fl"|"USA"
7250|"JUNK TO FUNK! California"|"USA"
7251|"Milwaukee, WI"|"USA"
7252|"langhorne,pa."|"USA"
7253|"Chicago, IL. USA GOD BLESS AMERICA!!"|"USA"
7254|"We love Hallmark Ornaments"|"USA"
7255|"MIlwaukee Wi"|"USA"
7256|"LANCASTER,PENNSYLVANIA"|"USA"
7257|"ga"|"USA"
7258|"Baby Clothing Sale! I accept Paypal"|"USA"
7259|"Verified Paypal Account!!"|"USA"
7260|"NE Indiana"|"USA"
7261|"Downingtown.PA"|"USA"
7262|"the Heartland"|"USA"
7263|"Senators Country"|"Canada"
7264|"PEPPERWEED PATCH"|"USA"
7265|"BROOKLYN, NY"|"USA"
7266|"Voorthuizen"|"Netherlands"
7267|"N. Illinois"|"USA"
7268|"Irving, TX"|"USA"
7269|"E-mail me to Buy it NOW!!!"|"USA"
7270|"Aberdeen WA. Come as you are!"|"USA"
7271|"KANSAS"|"USA"
7272|"Ft Worth, TX"|"USA"
7273|"Indianapolis,IN"|"USA"
7274|"Indiana"|"USA"
7275|"A Mom at Home Business"|"USA"
7276|"Goose Creek, SC"|"USA"
7277|"bozeman, Mt. 59718"|"USA"
7278|"Cerritos, CA"|"USA"
7279|"Kernersville Cry Baby Auctions.Com"|"USA"
7280|"Pensacola, Fl"|"USA"
7281|"St. Simons Island, GA"|"USA"
7282|"Omaha NE"|"USA"
7283|"Eugene, Oregon"|"USA"
7284|"Nanuet, NY"|"USA"
7285|"Tustin CA"|"USA"
7286|"Santa Monica, CA"|"USA"
7287|"NorthShore"|"USA"
7288|"Oregon, Ohio"|"USA"
7289|"NEVADA"|"USA"
7290|"alabama"|"USA"
7291|"Jamestown"|"USA"
7292|"Escanaba, MI 49829"|"USA"
7293|"BRAND NEW! READY TO SHIP! PAYPAL OK!"|"USA"
7294|"BENSALEM"|"USA"
7295|"The Pacific Northwet"|"USA"
7296|"Bangor Maine"|"USA"
7297|"BEAUTIFUL LEAF-CHANGIN ARKANSAS"|"USA"
7298|"Awesome ornament!"|"USA"
7299|"Golden Gate"|"USA"
7300|"OLD WEST"|"USA"
7301|"GOD BLESS AMERICA!! MY HOME SWEET HOME!!"|"USA"
7302|"Adirondacks"|"USA"
7303|"Medford"|"USA"
7304|"SYRACUSE, NY"|"USA"
7305|"Charles Town WV 25414"|"USA"
7306|"Adrian, MI"|"USA"
7307|"Park Ridge"|"USA"
7308|"NO HANDLING CHARGES - SAVE ON SHIPPING"|"USA"
7309|"View my other auctions"|"USA"
7310|"Anywhere"|"USA"
7311|"Bavans, Doubs"|"France"
7312|"STOCKHOLM"|"Sweden"
7313|"Branson, Mo"|"USA"
7314|"AwesomeAuction"|"USA"
7315|"Grama's House"|"USA"
7316|"MEMORY LANE"|"USA"
7317|"See my other Auctions"|"USA"
7318|"Hertford, NC"|"USA"
7319|"North of Syracuse, NY"|"USA"
7320|"Naples, Texas 75568"|"USA"
7321|"Riverdale, New York"|"USA"
7322|"OKLA."|"USA"
7323|"The Rose City"|"USA"
7324|"PLEASE SEE OUR OTHER AUCTIONS."|"USA"
7325|"B.C."|"Canada"
7326|"Merry Christmas & Happy New Year"|"USA"
7327|"Treasure Island, FL"|"USA"
7328|"Simi Valley, CA"|"USA"
7329|"indpls"|"USA"
7330|"Clearlake, CA"|"USA"
7331|"Hollywood, CA"|"USA"
7332|"Schaumburg, IL"|"USA"
7333|"Ostsee"|"Germany"
7334|"Corkdorks Of Tx.-Sub. Of Wally B# Productions"|"USA"
7335|"Nordfriesland"|"Germany"
7336|"harrisburg,pa"|"USA"
7337|"Oak Harbor, WA"|"USA"
7338|"OLDSHUNTR'S DIE CAST & COLL. in Knoxville, TN"|"USA"
7339|"ONT"|"Canada"
7340|"MAYFIELD KY"|"USA"
7341|"In The Listing - Please Read It"|"USA"
7342|"Bakersfield, CA"|"USA"
7343|"Flushing"|"USA"
7344|"WOLCOTT, IN."|"USA"
7345|"Georgetown, Texas"|"USA"
7346|"Minneapolis"|"USA"
7347|"Almost Heaven, WV"|"USA"
7348|"BEAUTIFUL MONTEREY BAY"|"USA"
7349|"Gainesville, Florida"|"USA"
7350|"Bel Air"|"USA"
7351|"America's Heartland"|"USA"
7352|"Central, New York"|"USA"
7353|"Escondido CA"|"USA"
7354|"Finger Lakes, N.Y."|"USA"
7355|"Fort Worth"|"USA"
7356|"CHARLOTTE, NC"|"USA"
7357|"The Great Material Continuum!"|"USA"
7358|"houston,tx"|"USA"
7359|"Tampa, Fl."|"USA"
7360|"LOOK at my OTHER auctions! XOXO, TOMMY, DKNY"|"USA"
7361|"On the Lake"|"USA"
7362|"Memphis, tn"|"USA"
7363|"Jefferson, Georgia"|"USA"
7364|"PIKEVILLE,KY"|"USA"
7365|"Franklin, Tn"|"USA"
7366|"MI"|"USA"
7367|"S.A.,Tx"|"USA"
7368|"ONLINECLOSET"|"Australia"
7369|"Funky Cheshire"|"United Kingdom"
7370|"LEWIS & CLARK COUNTY ** NEBRASKA!"|"USA"
7371|"Bargain city"|"USA"
7372|"Valley Cottage"|"USA"
7373|"SUMMERVILLE, SC"|"USA"
7374|"Orland Pk., IL"|"USA"
7375|"Dix Hills"|"USA"
7376|"Tigard"|"USA"
7377|"LOOK AT OUR OTHER AUCTIONS"|"USA"
7378|"Carrollton, OH"|"USA"
7379|"Georgetown"|"USA"
7380|"Pa."|"USA"
7381|"HOME OF THE TRIBE"|"USA"
7382|"Just South of Cleveland"|"USA"
7383|"Arkansas"|"USA"
7384|"Charming CAROLINAS"|"USA"
7385|"QUEENSLAND"|"Australia"
7386|"SMOKE AND PET FREE HOME!"|"USA"
7387|"Richmond,VA"|"USA"
7388|"Salem, VA"|"USA"
7389|"Rosamond"|"USA"
7390|"Saskatoon, SK."|"Canada"
7391|"Syracuse, NY"|"USA"
7392|"Dayton, TN"|"USA"
7393|"Central, PA"|"USA"
7394|"sacramento"|"USA"
7395|"Lawrenceburg, Ky."|"USA"
7396|"SOUTH CENTRAL, KENTUCKY"|"USA"
7397|"merseyside"|"United Kingdom"
7398|"ARKANSAS"|"USA"
7399|"Kettering, OH"|"USA"
7400|"Western Kentucky"|"USA"
7401|"dose"|"USA"
7402|"Md"|"USA"
7403|"Northeast Wisconsin"|"USA"
7404|"Orange County , CA"|"USA"
7405|"CA-San Diego"|"USA"
7406|"Yorba Linda, Ca"|"USA"
7407|"Blessings To You"|"USA"
7408|"Ringwood, Hampshire"|"United Kingdom"
7409|"TOYLAND"|"USA"
7410|"Western Canada, we ship FAST Worldwide"|"Canada"
7411|"Cupertino, CA"|"USA"
7412|"Balt. MD"|"USA"
7413|"Northwest NC"|"USA"
7414|"Yukon"|"USA"
7415|"Hopatcong NJ"|"USA"
7416|"Plainview, Texas"|"USA"
7417|"Miami Beach, Fl"|"USA"
7418|"allover"|"USA"
7419|"Mishawaka, IN"|"USA"
7420|"Clinton Township"|"USA"
7421|"Lockport,NY"|"USA"
7422|"Skokie"|"USA"
7423|"LaPorte, TX"|"USA"
7424|"Tremonton, UT"|"USA"
7425|"South Alabama"|"USA"
7426|"WV"|"USA"
7427|"Saint Di_ des Vosges"|"France"
7428|"Springfield, Missouri"|"USA"
7429|"Sunny South"|"USA"
7430|"Cook County, IL"|"USA"
7431|"ORLANDO,FL."|"USA"
7432|"Bridgewater NJ"|"USA"
7433|"New York City"|"USA"
7434|"CORVALLIS, OREGON"|"USA"
7435|"CHRISTOPHER'S COLLECTABLES AUCTION"|"USA"
7436|"All of my auctions are NEW&UNUSED for you !"|"USA"
7437|"Rio Grande Valley, TX"|"USA"
7438|"ND"|"USA"
7439|"97537 GO DUCKS!!!!!!!"|"USA"
7440|"Dragons Lair"|"USA"
7441|"Springfield, Ohio"|"USA"
7442|"parma"|"USA"
7443|"Guelph, Ontario"|"Canada"
7444|"MINNE-SNOW-TA"|"USA"
7445|"Southern NH"|"USA"
7446|"Aberdeen, MD"|"USA"
7447|"jackson"|"USA"
7448|"The Haunted Studios at Birch Hollow Farm"|"USA"
7449|"Bremerton, WA"|"USA"
7450|"Oklahoma City"|"USA"
7451|"Charleston WV"|"USA"
7452|"Nice group of books from Central NY!"|"USA"
7453|"San Jose"|"USA"
7454|"shopping usa"|"USA"
7455|"NW IOWA"|"USA"
7456|"SUNNY FLA."|"USA"
7457|"Southern, Ca"|"USA"
7458|"Crestline, OH"|"USA"
7459|"Los Angeles,CA"|"USA"
7460|"Woonsocket Rhode Island"|"USA"
7461|"Ohio - The Buckeye State!"|"USA"
7462|"Boudoir Sensations"|"USA"
7463|"Council Bluffs, Iowa"|"USA"
7464|"SHOP HERE FOR BEBE!!!"|"USA"
7465|"Northern Virginia - Washington DC"|"USA"
7466|"Arlington, TX"|"USA"
7467|"Elk Grove, California"|"USA"
7468|"FORT COLLINS, CO"|"USA"
7469|"MISSOURI"|"USA"
7470|"sunny cal"|"USA"
7471|"God Bless America"|"USA"
7472|"SC"|"USA"
7473|"Lake Oswego, OR"|"USA"
7474|"CA residents must pay 8% tax"|"USA"
7475|"Peculiar, MO"|"USA"
7476|"ANTIQUE REVIVAL Naples, ME"|"USA"
7477|"Check Out My Other Auctions!!"|"USA"
7478|"oklahoma city"|"USA"
7479|"PROUD TO BE AN AMERICAN!!USA!USA!"|"USA"
7480|"SEE ADD'L ITEMS FOR SALE !!!!!!!"|"USA"
7481|"FLORIDA, CHECK OUT ALL MY OTHE AUCTIONS!"|"USA"
7482|"Edmond OK"|"USA"
7483|"FRANKFORT, IN"|"USA"
7484|"Blaine, Mn"|"USA"
7485|"VANCOUVER ISLAND, BC"|"Canada"
7486|"Huntington WV"|"USA"
7487|"Historic Fort Scott, Kansas"|"USA"
7488|"Nort Carolina"|"USA"
7489|"New Port Richey FL"|"USA"
7490|"New Mexico USA!"|"USA"
7491|"Las Vegas, NV"|"USA"
7492|"1#CUSTOMER SERVICE 5 YRS!"|"USA"
7493|"GYMBOREE CENTRAL"|"USA"
7494|"vacaville, ca"|"USA"
7495|"LI"|"USA"
7496|"Please see my other auctions. LA"|"USA"
7497|"MASSACHUSETTS"|"USA"
7498|"Elyria OH"|"USA"
7499|"MILWAUKEE"|"USA"
7500|"No Minnesota"|"USA"
7501|"McGregor, TX"|"USA"
7502|"Arlington, Va."|"USA"
7503|"dowrycostumes.com Sioux City, Iowa"|"USA"
7504|"TOLEDO,OHIO"|"USA"
7505|"Longview/Gilmer Area"|"USA"
7506|"Up North, USA"|"USA"
7507|"Kearney, MO"|"USA"
7508|"loomis,ca"|"USA"
7509|"Austin Texas"|"USA"
7510|"Brisbane, Qld"|"Australia"
7511|"Almere"|"Netherlands"
7512|"Saskatoon, SK, Canada"|"Canada"
7513|"BIG EASY"|"USA"
7514|"crowville,louisiana"|"USA"
7515|"Surrey"|"United Kingdom"
7516|"San Diego, CA 91902"|"USA"
7517|"Bentleyville, Pa."|"USA"
7518|"BRENTWOOD, MD"|"USA"
7519|"El Paso,TX"|"USA"
7520|"IT'S A DRY HEAT!!!!!!!"|"USA"
7521|"Utah"|"USA"
7522|"UTAH-FAST SHIPPING!!"|"USA"
7523|"NNJ/MANHATTAN"|"USA"
7524|"More PORN STAR at our Ebay Store!!"|"USA"
7525|"Halfmoon Bay"|"Canada"
7526|"WWW.SINVIDS.NET"|"Canada"
7527|"Ocala, Florida"|"USA"
7528|"Westchester NY"|"USA"
7529|"Please check out my other auctions!!"|"USA"
7530|"Merry Christmas and Happy New Year"|"USA"
7531|"BEAUTIFUL COLORADO MTNS"|"USA"
7532|"Deltona, FL"|"USA"
7533|"Maui, Hawaii Please View Our Other Auctions"|"USA"
7534|"Da Burgh, PA"|"USA"
7535|"VIEW MY OTHER AUCTIONS !!!!!!!"|"USA"
7536|"MEGA RABBIT Music, Movies, & Memorabilia"|"USA"
7537|"Noblesville, IN"|"USA"
7538|"North Ridgeville, Ohio"|"USA"
7539|"Just North of the Border"|"Canada"
7540|"Blow Out Deal"|"USA"
7541|"Taylors, SC"|"USA"
7542|"NY Finger Lakes Region"|"USA"
7543|"Sherman, Tx"|"USA"
7544|"Lake George, NY"|"USA"
7545|"WE SHIP WORLDWIDE"|"Canada"
7546|"Saline, Mi"|"USA"
7547|"No. Dartmouth, Massachusetts"|"USA"
7548|"WIN 5 OF MY AUCTIONS & THE SHIPPING IS ON ME!"|"USA"
7549|"CDs4Auction.com"|"USA"
7550|"*** See My Other Auction(s) ***"|"USA"
7551|"Kenner,La."|"USA"
7552|"Akron, OH"|"USA"
7553|"charleston, sc"|"USA"
7554|"WESTERN WA"|"USA"
7555|"BARCELONA"|"Spain"
7556|"Philadelphia,Pennsylvania"|"USA"
7557|"Missoula, MT"|"USA"
7558|"Hickory, NC"|"USA"
7559|"Grammy's Treasures, NJ"|"USA"
7560|"Lafayett County, WI"|"USA"
7561|"Anaheim, CA 92676"|"USA"
7562|"Bellevue, Michigan"|"USA"
7563|"**CHECK OUT MY OTHER AUCTIONS!! GO GONZAGA!**"|"USA"
7564|"Joppa, MD - Home of the Ravens!!!"|"USA"
7565|"CHECK OUT MY OTHER AUCTIONS!!"|"USA"
7566|"Englewood, CO"|"USA"
7567|"Pearl City"|"USA"
7568|"BONNEY LAKE"|"USA"
7569|"WARNER ROBINS"|"USA"
7570|"CANNON BEACH, OR"|"USA"
7571|"SANTAS HELPER"|"USA"
7572|"CAPITOL CITY / MADISON, WISCONSIN"|"USA"
7573|"Ocean Beach"|"USA"
7574|"El Paso, TEXAS"|"USA"
7575|"BERK"|"USA"
7576|"WISC"|"USA"
7577|"SALEM OR"|"USA"
7578|"Sweet Home Ala."|"USA"
7579|"FLASH SHOP"|"Hong Kong"
7580|"NW Pennsylvania"|"USA"
7581|"Baton Rouge"|"USA"
7582|"New Orleans, Louisiana"|"USA"
7583|"Winchester, MA"|"USA"
7584|"ONTARIO CANADA"|"Canada"
7585|"South of the Mason Dixon"|"USA"
7586|"Anaheim, CA"|"USA"
7587|"HIGHLANDS RANCH, CO"|"USA"
7588|"www.antiquehelper.com"|"USA"
7589|"CH-CH-CHICAGO"|"USA"
7590|"Port Charlotte, FL"|"USA"
7591|"southeast missouri"|"USA"
7592|"San Gabriel, CA"|"USA"
7593|"BARGAINS GALORE!!!"|"USA"
7594|"San Diego,ca"|"USA"
7595|"Diamond Bar,CA-check out our other items!!"|"USA"
7596|"Judsonia, Arkansas"|"USA"
7597|"MUSIC CITY USA"|"USA"
7598|"Gruenstadt"|"Germany"
7599|"PLEASE SEE MY OTHER LISTINGS."|"USA"
7600|"Cupertino, California"|"USA"
7601|"Kansas City Kansas"|"USA"
7602|"Brossard, Quebec CA"|"Canada"
7603|"metro Detroit, Mi."|"USA"
7604|"Ft Walton, FL"|"USA"
7605|"Glenpool, Oklahoma"|"USA"
7606|"so Ca"|"USA"
7607|"PASADENA"|"USA"
7608|"Homosassa"|"USA"
7609|"Fort Worth, TX"|"USA"
7610|"Austin"|"USA"
7611|"long island,ny"|"USA"
7612|"AUDUBON, IN THE SOUTH OF JERSEY, NEW JERSEY"|"USA"
7613|"Vernon Hills, Illinois USA"|"USA"
7614|"Dallas/Ft. Worth"|"USA"
7615|"Overlooking the Grand River Valley!"|"USA"
7616|"HEART OF TEXAS ~ KILLEEN"|"USA"
7617|"East, Coast"|"USA"
7618|"LANCASTER, CA."|"USA"
7619|"Erfurt"|"Germany"
7620|"L O N G I S L A N D"|"USA"
7621|"WI~Treasures from the shores of Lake Michigan"|"USA"
7622|"TITANS COUNTRY"|"USA"
7623|"Central MO"|"USA"
7624|"st.louis, mo"|"USA"
7625|"Clio, Michigan"|"USA"
7626|"nolita"|"USA"
7627|"LIBERTY, NC"|"USA"
7628|"US"|"USA"
7629|"Detroit, Michigan by way of HOLLYWOOD"|"USA"
7630|"Ailsa Craig, Ontario"|"Canada"
7631|"Hot Wheels Heaven"|"USA"
7632|"Shop Now For Christmas/Hannukah"|"USA"
7633|"Spook CiTY USA"|"USA"
7634|"Brand Names for Less ~ CONNECTICUT!"|"USA"
7635|"viva las vegas"|"USA"
7636|"Port Townsend WA"|"USA"
7637|"Garden Isle,Kauai"|"USA"
7638|"Cohoes, N.Y. 12047"|"USA"
7639|"New Mexico"|"USA"
7640|"BY THE LAKE- KNIFLEY"|"USA"
7641|"The South West"|"USA"
7642|"lakeland, FL"|"USA"
7643|"Happy Holidays!!!1"|"USA"
7644|"~*~Think Christmas!~*~"|"USA"
7645|"I COMBINE ITEMS TO SAVE YOU $$$!"|"USA"
7646|"Rumford"|"USA"
7647|"ST. PETERSBURG, FL."|"USA"
